일련번호,차량번호,통과시각,파일경로,CODE,인식타임,경차여부,바닥밝기,유효,선택,숫자번호,번호판영역,촬영정보,번호판밝기,전기차,전기차2,번호판밝기2
,"53보8643","20180920155533010","C:\Img\2018\09\20\155533010S_8643.jpg","01","51",,"48(48)",,"1","538643","(477, 412), W:247, H:61","GigE 631164 / 1/500S / Gain 70 /FR 52.0","064(026/084)",,,"189(066/248)"
,"22루1547","20180920160024854","C:\Img\2018\09\20\160024854S_1547.jpg","01","68",,"46(46)",,"1","221547","(553, 432), W:251, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","062(027/078)",,,"200(069/249)"
,"23더2619","20180920160058227","C:\Img\2018\09\20\160058227S_2619.jpg","01","89",,"46(46)",,"1","232619","(563, 456), W:263, H:77","GigE 631164 / 1/500S / Gain 70 /FR 52.0","067(027/082)",,,"205(073/250)"
,"67나9879","20180920160305376","C:\Img\2018\09\20\160305376S_9879.jpg","01","71",,"44(44)",,"1","679879","(591, 416), W:257, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","065(026/082)",,,"200(063/250)"
,"53루0572","20180920160557538","C:\Img\2018\09\20\160557538S_0572.jpg","01","65",,"43(43)",,"1","530572","(603, 442), W:257, H:69","GigE 631164 / 1/500S / Gain 70 /FR 52.0","068(026/086)",,,"199(062/250)"
,"33머8908","20180920160601911","C:\Img\2018\09\20\160601911S_8908.jpg","01","44",,"41(41)",,"1","338908","(573, 298), W:203, H:105","GigE 631164 / 1/500S / Gain 70 /FR 52.0","037(024/066)",,,"121(064/239)"
,"33구3326","20180920160645723","C:\Img\2018\09\20\160645723S_3326.jpg","01","84",,"43(43)",,"1","333326","(583, 460), W:259, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","069(027/087)",,,"201(068/250)"
,"49노6656","20180920160651534","C:\Img\2018\09\20\160651534S_6656.jpg","01","67",,"44(44)",,"1","496656","(615, 402), W:261, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","069(025/090)",,,"193(061/250)"
,"울산12바6128","20180920160746954","C:\Img\2018\09\20\160746954S_6128.jpg","01","86",,"42(42)",,"1","126128","(523, 440), W:279, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","056(022/072)",,,"184(054/246)"
,"08더5685","20180920160754071","C:\Img\2018\09\20\160754071S_5685.jpg","01","54",,"42(42)",,"1","085685","(669, 438), W:197, H:101","GigE 631164 / 1/500S / Gain 70 /FR 52.0","037(023/071)",,,"114(059/241)"
,"73너5983","20180920160759273","C:\Img\2018\09\20\160759273S_5983.jpg","01","76",,"43(43)",,"1","735983","(607, 394), W:251, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","063(025/082)",,,"190(059/249)"
,"30저8503","20180920160805430","C:\Img\2018\09\20\160805430S_8503.jpg","01","134",,"43(43)",,"1","308503","(625, 424), W:255, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","062(025/084)",,,"187(064/249)"
,"06너4135","20180920160813004","C:\Img\2018\09\20\160813004S_4135.jpg","01","70",,"42(42)",,"1","064135","(599, 442), W:257, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","063(024/081)",,,"194(058/249)"
,"37오7757","20180920160857706","C:\Img\2018\09\20\160857706S_7757.jpg","01","89",,"43(43)",,"1","377757","(649, 428), W:261, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","068(027/086)",,,"201(069/250)"
,"91모1539","20180920160904491","C:\Img\2018\09\20\160904491S_1539.jpg","01","62",,"40(40)",,"1","911539","(603, 352), W:269, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","071(026/089)",,,"202(061/250)"
,"19조1301","20180920160919926","C:\Img\2018\09\20\160919926S_1301.jpg","01","82",,"41(41)",,"1","191301","(679, 454), W:251, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","064(027/079)",,,"204(066/249)"
,"11우5582","20180920160931081","C:\Img\2018\09\20\160931081S_5582.jpg","01","83",,"42(42)",,"1","115582","(663, 386), W:271, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","066(025/085)",,,"195(059/250)"
,"67도8065","20180920160936746","C:\Img\2018\09\20\160936746S_8065.jpg","01","87",,"42(42)",,"1","678065","(593, 414), W:253, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","054(024/068)","전기",,"192(063/247)"
,"68버2975","20180920160943060","C:\Img\2018\09\20\160943060S_2975.jpg","01","64",,"41(41)",,"1","682975","(525, 398), W:253, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","061(025/079)",,,"187(061/248)"
,"21주8138","20180920161121989","C:\Img\2018\09\20\161121989S_8138.jpg","01","56",,"42(42)",,"1","218138","(645, 438), W:267, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","068(026/085)",,,"202(064/250)"
,"85저6884","20180920161829336","C:\Img\2018\09\20\161829336S_6884.jpg","01","97",,"47(47)",,"1","856884","(595, 398), W:265, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","071(027/095)",,,"193(066/250)"
,"12머9466","20180920161838175","C:\Img\2018\09\20\161838175S_9466.jpg","01","53",,"47(47)",,"1","129466","(573, 390), W:259, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","068(028/088)",,,"198(069/250)"
,"울산80러8567","20180920161904508","C:\Img\2018\09\20\161904508S_8567.jpg","01","82",,"46(46)",,"1","808567","(633, 412), W:185, H:103","GigE 631164 / 1/500S / Gain 70 /FR 52.0","041(026/078)",,,"123(068/239)"
,"10누9994","20180920161911649","C:\Img\2018\09\20\161911649S_9994.jpg","01","143",,"47(47)",,"1","109994","(581, 424), W:241, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","063(025/079)",,,"197(062/249)"
,"14러6278","20180920161918522","C:\Img\2018\09\20\161918522S_6278.jpg","01","92",,"47(47)",,"1","146278","(619, 422), W:191, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","060(025/080)",,,"184(061/248)"
,"40주9455","20180920161924970","C:\Img\2018\09\20\161924970S_9455.jpg","01","85",,"48(48)",,"1","409455","(557, 442), W:249, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","063(026/082)",,,"193(064/249)"
,"88너7181","20180920161931341","C:\Img\2018\09\20\161931341S_7181.jpg","01","80",,"47(47)",,"1","887181","(637, 398), W:251, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","067(025/087)",,,"194(061/250)"
,"13주8186","20180920161936905","C:\Img\2018\09\20\161936905S_8186.jpg","01","108",,"47(47)",,"1","138186","(581, 438), W:243, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","065(026/081)",,,"199(066/250)"
,"33라1935","20180920161941479","C:\Img\2018\09\20\161941479S_1935.jpg","01","99",,"48(48)",,"1","331935","(833, 410), W:285, H:71","GigE 631164 / 1/500S / Gain 70 /FR 52.0","074(027/094)",,,"200(066/251)"
,"19버2283","20180920162054095","C:\Img\2018\09\20\162054095S_2283.jpg","01","80",,"46(46)",,"1","192283","(661, 306), W:271, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","071(027/091)",,,"199(065/250)"
,"32러7850","20180920162059334","C:\Img\2018\09\20\162059334S_7850.jpg","01","140",,"47(47)",,"1","327850","(577, 450), W:261, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","066(026/090)",,,"191(062/249)"
,"61두1233","20180920162237656","C:\Img\2018\09\20\162237656S_1233.jpg","01","84",,"46(46)",,"1","611233","(637, 392), W:261, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","071(026/087)",,,"208(064/251)"
,"61보1255","20180920162244568","C:\Img\2018\09\20\162244568S_1255.jpg","01","77",,"46(46)",,"1","611255","(667, 416), W:265, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","070(027/088)",,,"204(067/250)"
,"81소0856","20180920162415562","C:\Img\2018\09\20\162415562S_0856.jpg","01","55",,"42(42)",,"1","810856","(633, 300), W:285, H:75","GigE 631164 / 1/500S / Gain 70 /FR 52.0","069(025/088)",,,"198(057/250)"
,"26우6934","20180920162422137","C:\Img\2018\09\20\162422137S_6934.jpg","01","159",,"43(43)",,"1","266934","(597, 418), W:257, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","064(024/085)",,,"193(055/250)"
,"04서8172","20180920162549237","C:\Img\2018\09\20\162549237S_8172.jpg","01","69",,"43(43)",,"1","048172","(695, 426), W:283, H:73","GigE 631164 / 1/500S / Gain 70 /FR 52.0","071(026/090)",,,"199(059/250)"
,"41부3738","20180920162639543","C:\Img\2018\09\20\162639543S_3738.jpg","01","82",,"44(44)",,"1","413738","(547, 470), W:251, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","061(025/077)",,,"198(064/249)"
,"67서8296","20180920162720792","C:\Img\2018\09\20\162720792S_8296.jpg","01","81",,"46(46)",,"1","678296","(591, 436), W:261, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","065(026/085)",,,"195(065/249)"
,"21보8479","20180920163022374","C:\Img\2018\09\20\163022374S_8479.jpg","01","132",,"45(45)",,"1","218479","(577, 408), W:249, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","070(028/088)",,,"205(070/251)"
,"06무2300","20180920163027316","C:\Img\2018\09\20\163027316S_2300.jpg","01","120",,"43(43)",,"1","062300","(705, 444), W:265, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","068(027/086)",,,"201(065/250)"
,"55어8670","20180920163054633","C:\Img\2018\09\20\163054633S_8670.jpg","01","94",,"42(42)",,"1","558670","(613, 424), W:269, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","062(024/085)",,,"183(055/249)"
,"63저1540","20180920163147847","C:\Img\2018\09\20\163147847S_1540.jpg","01","67",,"42(42)",,"1","631540","(545, 397), W:195, H:98","GigE 631164 / 1/500S / Gain 70 /FR 52.0","035(026/063)",,,"114(075/233)"
,"04서6553","20180920163305898","C:\Img\2018\09\20\163305898S_6553.jpg","01","93",,"41(41)",,"1","046553","(591, 412), W:249, H:61","GigE 631164 / 1/500S / Gain 70 /FR 52.0","060(024/080)",,,"184(055/248)"
,"30더7111","20180920163402592","C:\Img\2018\09\20\163402592S_7111.jpg","01","75",,"43(43)",,"1","307111","(643, 412), W:257, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","071(028/087)",,,"207(074/250)"
,"59도5042","20180920163513376","C:\Img\2018\09\20\163513376S_5042.jpg","01","85",,"42(42)",,"1","595042","(499, 452), W:253, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","062(025/080)",,,"191(063/249)"
,"27라1040","20180920163623005","C:\Img\2018\09\20\163623005S_1040.jpg","01","86",,"42(42)",,"1","271040","(581, 418), W:257, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","026(017/030)","전기",,"073(032/094)"
,"12도3528","20180920163642332","C:\Img\2018\09\20\163642332S_3528.jpg","01","97",,"41(41)",,"1","123528","(605, 402), W:263, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","066(026/084)",,,"200(065/250)"
,"60수6954","20180920163653351","C:\Img\2018\09\20\163653351S_6954.jpg","01","90",,"42(42)",,"1","606954","(623, 446), W:255, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","068(026/084)",,,"204(066/250)"
,"11루9085","20180920163713934","C:\Img\2018\09\20\163713934S_9085.jpg","01","53",,"43(43)",,"1","119085","(541, 420), W:249, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","062(025/080)",,,"191(061/248)"
,"21다5036","20180920163719956","C:\Img\2018\09\20\163719956S_5036.jpg","01","73",,"41(41)",,"1","215036","(615, 510), W:259, H:69","GigE 631164 / 1/500S / Gain 70 /FR 52.0","064(025/083)",,,"196(059/250)"
,"65너0198","20180920163731367","C:\Img\2018\09\20\163731367S_0198.jpg","01","71",,"41(41)",,"1","650198","(671, 426), W:265, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","068(026/087)",,,"197(064/250)"
,"30서8826","20180920163805949","C:\Img\2018\09\20\163805949S_8826.jpg","01","74",,"42(42)",,"1","308826","(785, 436), W:267, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","062(025/081)",,,"189(063/249)"
,"미인식","20180920163842500","C:\Img\2018\09\20\163842500S_XXXX.jpg","01","550",,"97(97)","1","1",,,"GigE 631164 / 1/500S / Gain 70 /FR 52.0",,,,
,"90저4401","20180920164058906","C:\Img\2018\09\20\164058906S_4401.jpg","01","81",,"45(45)",,"1","904401","(479, 410), W:239, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","056(023/073)","전기",,"180(058/243)"
,"15구1401","20180920164110741","C:\Img\2018\09\20\164110741S_1401.jpg","01","91",,"46(46)",,"1","151401","(557, 426), W:243, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","067(026/084)",,,"201(063/250)"
,"58모1449","20180920164201907","C:\Img\2018\09\20\164201907S_1449.jpg","01","131",,"46(46)",,"1","581449","(651, 428), W:267, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","068(027/090)",,,"194(069/250)"
,"57구0838","20180920164227510","C:\Img\2018\09\20\164227510S_0838.jpg","01","73",,"45(45)",,"1","570838","(575, 424), W:259, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","064(025/083)",,,"194(060/250)"
,"23로5832","20180920164629211","C:\Img\2018\09\20\164629211S_5832.jpg","01","55",,"45(45)",,"1","235832","(603, 398), W:261, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","063(024/085)",,,"187(055/249)"
,"21보8767","20180920164818825","C:\Img\2018\09\20\164818825S_8767.jpg","01","64",,"48(48)",,"1","218767","(671, 408), W:275, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","075(028/094)",,,"207(073/251)"
,"62오8941","20180920164917198","C:\Img\2018\09\20\164917198S_8941.jpg","01","77",,"50(50)",,"1","628941","(675, 416), W:257, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","075(030/097)",,,"201(078/251)"
,"66나6419","20180920164929052","C:\Img\2018\09\20\164929052S_6419.jpg","01","84",,"48(48)",,"1","666419","(655, 392), W:259, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","071(027/091)",,,"199(065/250)"
,"24버5990","20180920165134350","C:\Img\2018\09\20\165134350S_5990.jpg","01","61",,"51(51)",,"1","245990","(559, 450), W:259, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","068(026/091)",,,"191(063/250)"
,"55다4219","20180920165303072","C:\Img\2018\09\20\165303072S_4219.jpg","01","84",,"53(53)",,"1","554219","(741, 434), W:295, H:69","GigE 631164 / 1/500S / Gain 70 /FR 52.0","083(031/103)",,,"210(081/251)"
,"18저4765","20180920165546083","C:\Img\2018\09\20\165546083S_4765.jpg","01","72",,"51(51)",,"1","184765","(697, 426), W:273, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","075(028/095)",,,"202(073/250)"
,"69우2086","20180920165852940","C:\Img\2018\09\20\165852940S_2086.jpg","01","62",,"47(47)",,"1","692086","(545, 448), W:257, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","062(025/082)",,,"191(063/249)"
,"26고5713","20180920170005356","C:\Img\2018\09\20\170005356S_5713.jpg","01","77",,"44(44)",,"1","265713","(557, 432), W:239, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","062(024/076)",,,"200(060/250)"
,"18조3950","20180920170140787","C:\Img\2018\09\20\170140787S_3950.jpg","01","78",,"43(43)",,"1","183950","(687, 406), W:263, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","066(025/085)",,,"194(060/249)"
,"67도8472","20180920170238264","C:\Img\2018\09\20\170238264S_8472.jpg","01","66",,"44(44)",,"1","678472","(589, 440), W:259, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","068(025/088)",,,"198(062/250)"
,"13거8988","20180920170627969","C:\Img\2018\09\20\170627969S_8988.jpg","01","50",,"43(43)",,"1","138988","(607, 436), W:271, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","068(028/087)",,,"197(071/250)"
,"43부4669","20180920170713983","C:\Img\2018\09\20\170713983S_4669.jpg","01","90",,"43(43)",,"1","434669","(725, 434), W:267, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","063(025/083)",,,"189(062/250)"
,"12머3526","20180920170820094","C:\Img\2018\09\20\170820094S_3526.jpg","01","69",,"43(43)",,"1","123526","(657, 404), W:263, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","063(025/080)",,,"192(060/249)"
,"35하6351","20180920171058802","C:\Img\2018\09\20\171058802S_6351.jpg","01","108",,"43(43)",,"1","356351","(557, 428), W:243, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","062(026/078)",,,"199(066/249)"
,"04주8392","20180920171118426","C:\Img\2018\09\20\171118426S_8392.jpg","01","70",,"43(43)",,"1","048392","(769, 384), W:273, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","066(026/085)",,,"198(064/250)"
,"울산33가9933","20180920171130548","C:\Img\2018\09\20\171130548S_9933.jpg","01","73",,"43(43)",,"1","339933","(784, 421), W:198, H:104","GigE 631164 / 1/500S / Gain 70 /FR 52.0","040(026/080)",,,"119(071/241)"
,"33주2515","20180920171251580","C:\Img\2018\09\20\171251580S_2515.jpg","01","53",,"43(43)",,"1","332515","(691, 448), W:285, H:71","GigE 631164 / 1/500S / Gain 70 /FR 52.0","077(028/095)",,,"206(065/251)"
,"40수1962","20180920171510687","C:\Img\2018\09\20\171510687S_1962.jpg","01","54",,"41(41)",,"1","401962","(483, 384), W:263, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","066(025/082)",,,"195(059/249)"
,"16너7697","20180920171604897","C:\Img\2018\09\20\171604897S_7697.jpg","01","75",,"40(40)",,"1","167697","(561, 388), W:257, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","065(025/081)",,,"200(062/250)"
,"47수7549","20180920171736204","C:\Img\2018\09\20\171736204S_7549.jpg","01","110",,"40(40)",,"1","477549","(571, 454), W:259, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","065(025/080)",,,"204(067/250)"
,"56호5753","20180920171742042","C:\Img\2018\09\20\171742042S_5753.jpg","01","45",,"41(41)",,"1","565753","(483, 408), W:253, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","060(024/077)",,,"186(060/246)"
,"43보8230","20180920172134634","C:\Img\2018\09\20\172134634S_8230.jpg","01","54",,"37(37)",,"1","438230","(695, 440), W:261, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","062(026/081)",,,"191(064/249)"
,"36저3220","20180920172249884","C:\Img\2018\09\20\172249884S_3220.jpg","01","109",,"38(38)",,"1","363220","(605, 414), W:257, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","060(025/079)",,,"189(061/249)"
,"52어4261","20180920172304315","C:\Img\2018\09\20\172304315S_4261.jpg","01","52",,"38(38)",,"1","524261","(687, 400), W:271, H:69","GigE 631164 / 1/500S / Gain 70 /FR 52.0","074(026/094)",,,"198(060/250)"
,"35마9059","20180920172410811","C:\Img\2018\09\20\172410811S_9059.jpg","01","55",,"37(37)",,"1","359059","(503, 398), W:253, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","058(024/075)","전기",,"188(062/247)"
,"27호6650","20180920172813830","C:\Img\2018\09\20\172813830S_6650.jpg","01","47",,"38(38)",,"1","276650","(619, 456), W:267, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","066(026/084)",,,"199(066/250)"
,"57거7653","20180920173215200","C:\Img\2018\09\20\173215200S_7653.jpg","01","81",,"38(38)",,"1","577653","(555, 432), W:251, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","061(024/077)",,,"197(060/249)"
,"49마1852","20180920173313766","C:\Img\2018\09\20\173313766S_1852.jpg","01","42",,"40(40)",,"1","491852","(575, 412), W:269, H:63","GigE 631164 / 1/500S / Gain 70 /FR 52.0","068(026/086)",,,"196(065/249)"
,"20버0957","20180920173511487","C:\Img\2018\09\20\173511487S_0957.jpg","01","100",,"38(38)",,"1","200957","(423, 448), W:265, H:69","GigE 631164 / 1/500S / Gain 70 /FR 52.0","058(024/080)",,,"178(060/241)"
,"60부3008","20180920173654685","C:\Img\2018\09\20\173654685S_3008.jpg","01","75",,"39(39)",,"1","603008","(447, 370), W:255, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","057(025/073)","전기",,"186(061/241)"
,"53루0572","20180920173715198","C:\Img\2018\09\20\173715198S_0572.jpg","01","66",,"39(39)",,"1","530572","(609, 446), W:261, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","063(025/081)",,,"194(059/249)"
,"82버3912","20180920173838620","C:\Img\2018\09\20\173838620S_3912.jpg","01","60",,"40(40)",,"1","823912","(533, 344), W:265, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","060(024/078)",,,"189(057/249)"
,"08모1368","20180920174002363","C:\Img\2018\09\20\174002363S_1368.jpg","01","46",,"38(38)",,"1","081368","(615, 426), W:259, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","064(026/080)",,,"200(062/249)"
,"서울86자5779","20180920174029190","C:\Img\2018\09\20\174029190S_5779.jpg","01","58",,"38(38)",,"1","865779","(619, 368), W:289, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","065(025/086)",,,"188(058/248)"
,"34로6497","20180920174451512","C:\Img\2018\09\20\174451512S_6497.jpg","01","42",,"39(39)",,"1","346497","(667, 398), W:279, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","062(025/079)",,,"192(065/249)"
,"31수7228","20180920175003093","C:\Img\2018\09\20\175003093S_7228.jpg","01","53",,"39(39)",,"1","317228","(657, 432), W:259, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","060(024/074)","전기",,"200(064/250)"
,"41수5915","20180920175201168","C:\Img\2018\09\20\175201168S_5915.jpg","01","63",,"38(38)",,"1","415915","(421, 430), W:249, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","057(022/070)","전기",,"183(052/232)"
,"55어8518","20180920175230609","C:\Img\2018\09\20\175230609S_8518.jpg","01","60",,"39(39)",,"1","558518","(669, 414), W:269, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","064(024/083)",,,"192(057/249)"
,"57도0575","20180920175247302","C:\Img\2018\09\20\175247302S_0575.jpg","01","60",,"39(39)",,"1","570575","(815, 438), W:273, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","063(025/081)",,,"197(061/250)"
,"11너2998","20180920175304770","C:\Img\2018\09\20\175304770S_2998.jpg","01","55",,"38(38)",,"1","112998","(673, 310), W:271, H:67","GigE 631164 / 1/500S / Gain 70 /FR 52.0","066(025/081)",,,"202(064/250)"
,"30조0670","20180920175343935","C:\Img\2018\09\20\175343935S_0670.jpg","01","69",,"38(38)",,"1","300670","(661, 406), W:261, H:65","GigE 631164 / 1/500S / Gain 70 /FR 52.0","059(023/076)",,,"189(056/249)"
