일련번호,차량번호,통과시각,파일경로,CODE,인식타임,경차여부,바닥밝기,유효,선택,숫자번호,번호판영역,촬영정보,번호판밝기,전기차,전기차2
,"미인식","20181127160657414","C:\Img\2018\11\27\160657414S_XXXX.jpg","01","355",,"11","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181127161234274","C:\Img\2018\11\27\161234274S_XXXX.jpg","01","278",,"12","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181127162204137","C:\Img\2018\11\27\162204137S_XXXX.jpg","01","353",,"15","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"06머7398","20181127163212834","C:\Img\2018\11\27\163212834S_7398.jpg","01","50",,"11",,"1","067398","(47, 456), W:205, H:81","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181127164304664","C:\Img\2018\11\27\164304664S_XXXX.jpg","01","174",,"18","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181127170401664","C:\Img\2018\11\27\170401664S_XXXX.jpg","01","228",,"12","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"83부5200","20181127170647277","C:\Img\2018\11\27\170647277S_5200.jpg","01","69",,"12",,"1","835200","(7, 408), W:193, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"38너1426","20181127171005359","C:\Img\2018\11\27\171005359S_1426.jpg","01","131",,"14",,"1","381426","(152, 472), W:150, H:131","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"92너0222","20181127171128876","C:\Img\2018\11\27\171128876S_0222.jpg","01","69",,"11",,"1","920222","(23, 392), W:185, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"45도3704","20181127172054222","C:\Img\2018\11\27\172054222S_3704.jpg","01","144",,"13",,"1","453704","(63, 592), W:205, H:95","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181127172256529","C:\Img\2018\11\27\172256529S_XXXX.jpg","01","275",,"12","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181127173332706","C:\Img\2018\11\27\173332706S_XXXX.jpg","01","118",,"11","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181127174520615","C:\Img\2018\11\27\174520615S_XXXX.jpg","01","258",,"13","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181127175730199","C:\Img\2018\11\27\175730199S_XXXX.jpg","01","292",,"14","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"18루4130","20181127182247896","C:\Img\2018\11\27\182247896S_4130.jpg","01","128",,"12",,"1","184130","(121, 496), W:231, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"14누9635","20181127190419620","C:\Img\2018\11\27\190419620S_9635.jpg","01","40",,"22",,"1","149635","(151, 436), W:245, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"미인식","20181127191055913","C:\Img\2018\11\27\191055913S_XXXX.jpg","01","154",,"24","1","1",,,"1200UM 12430549 / 1/500S / Gain 500 /",,,
,"미인식","20181127191201022","C:\Img\2018\11\27\191201022S_XXXX.jpg","01","212",,"23","1","1",,,"1200UM 12430549 / 1/500S / Gain 500 /",,,
,"02서3085","20181127193002088","C:\Img\2018\11\27\193002088S_3085.jpg","01","46",,"25",,"1","023085","(341, 406), W:241, H:83","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"57주0393","20181127193019892","C:\Img\2018\11\27\193019892S_0393.jpg","01","64",,"27",,"1","570393","(253, 506), W:229, H:89","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"01라7288","20181127193207878","C:\Img\2018\11\27\193207878S_7288.jpg","01","80",,"24",,"1","017288","(309, 448), W:237, H:83","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"39다1389","20181127194518142","C:\Img\2018\11\27\194518142S_1389.jpg","01","50",,"21",,"1","391389","(173, 484), W:213, H:83","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"미인식","20181127194756703","C:\Img\2018\11\27\194756703S_XXXX.jpg","01","311",,"29","1","1",,,"1200UM 12430549 / 1/500S / Gain 500 /",,,
,"43거2106","20181127194821001","C:\Img\2018\11\27\194821001S_2106.jpg","01","73",,"26",,"1","432106","(515, 436), W:349, H:97","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"06머7398","20181127195305394","C:\Img\2018\11\27\195305394S_7398.jpg","01","50",,"22",,"1","067398","(39, 488), W:227, H:89","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"미인식","20181127202531941","C:\Img\2018\11\27\202531941S_XXXX.jpg","01","84",,"23","1","1",,,"1200UM 12430549 / 1/500S / Gain 500 /",,,
,"서울31자7928","20181127202556367","C:\Img\2018\11\27\202556367S_7928.jpg","01","71",,"24",,"1","317928","(225, 464), W:287, H:89","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"15버6981","20181127211834370","C:\Img\2018\11\27\211834370S_6981.jpg","01","53",,"26",,"1","156981","(461, 692), W:359, H:91","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"25마0245","20181127225006265","C:\Img\2018\11\27\225006265S_0245.jpg","01","83",,"24",,"1","250245","(161, 544), W:219, H:93","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"10누5717","20181127232815819","C:\Img\2018\11\27\232815819S_5717.jpg","01","67",,"28",,"1","105717","(243, 444), W:189, H:83","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"미인식","20181128043952761","C:\Img\2018\11\28\043952761S_XXXX.jpg","01","301",,"26","1","1",,,"1200UM 12430549 / 1/500S / Gain 500 /",,,
,"14모1807","20181128053722337","C:\Img\2018\11\28\053722337S_1807.jpg","01","73",,"32",,"1","141807","(35, 502), W:171, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"34모1807","20181128053743194","C:\Img\2018\11\28\053743194S_1807.jpg","01","58",,"28",,"1","341807","(403, 488), W:335, H:95","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"45두9422","20181128054211719","C:\Img\2018\11\28\054211719S_9422.jpg","01","68",,"27",,"1","459422","(97, 528), W:199, H:81","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"61어6265","20181128061142243","C:\Img\2018\11\28\061142243S_6265.jpg","01","61",,"24",,"1","616265","(221, 476), W:219, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"서울31아6902","20181128063533586","C:\Img\2018\11\28\063533586S_6902.jpg","01","61",,"25",,"1","316902","(319, 478), W:291, H:89","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"65도7648","20181128070406655","C:\Img\2018\11\28\070406655S_7648.jpg","01","94",,"12",,"1","657648","(177, 492), W:203, H:91","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"06머7398","20181128073930939","C:\Img\2018\11\28\073930939S_7398.jpg","01","47",,"12",,"1","067398","(429, 412), W:349, H:103","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"18루4130","20181128080013059","C:\Img\2018\11\28\080013059S_4130.jpg","01","92",,"14",,"1","184130","(165, 480), W:227, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"33보9221","20181128081336611","C:\Img\2018\11\28\081336611S_9221.jpg","01","61",,"13",,"1","339221","(313, 488), W:257, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"서울98바7544","20181128083508530","C:\Img\2018\11\28\083508530S_7544.jpg","01","82",,"21",,"1","987544","(394, 382), W:368, H:103","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"65마3176","20181128083759304","C:\Img\2018\11\28\083759304S_3176.jpg","01","50",,"15",,"1","653176","(273, 424), W:237, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181128083953397","C:\Img\2018\11\28\083953397S_XXXX.jpg","01","307",,"20","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181128084726457","C:\Img\2018\11\28\084726457S_XXXX.jpg","01","220",,"18","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"83거5260","20181128085015510","C:\Img\2018\11\28\085015510S_5260.jpg","01","73",,"16",,"1","835260","(181, 412), W:175, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"30무9321","20181128085148014","C:\Img\2018\11\28\085148014S_9321.jpg","01","61",,"20",,"1","309321","(37, 530), W:191, H:91","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181128085530695","C:\Img\2018\11\28\085530695S_XXXX.jpg","01","194",,"16","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181128085546736","C:\Img\2018\11\28\085546736S_XXXX.jpg","01","237",,"16","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"06머7398","20181128090510621","C:\Img\2018\11\28\090510621S_7398.jpg","01","46",,"16",,"1","067398","(365, 428), W:353, H:103","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"58무0164","20181128092603061","C:\Img\2018\11\28\092603061S_0164.jpg","01","72",,"17",,"1","580164","(237, 470), W:231, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181128093239570","C:\Img\2018\11\28\093239570S_XXXX.jpg","01","279",,"20","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"39호2031","20181128093308770","C:\Img\2018\11\28\093308770S_2031.jpg","01","44",,"23",,"1","392031","(281, 478), W:293, H:91","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"14나9105","20181128094426532","C:\Img\2018\11\28\094426532S_9105.jpg","01","86",,"21",,"1","149105","(87, 508), W:223, H:91","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"49나9105","20181128094452336","C:\Img\2018\11\28\094452336S_9105.jpg","01","55",,"20",,"1","499105","(143, 508), W:287, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"13거4782","20181128100806822","C:\Img\2018\11\28\100806822S_4782.jpg","01","96",,"24",,"1","134782","(45, 478), W:179, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181128101514639","C:\Img\2018\11\28\101514639S_XXXX.jpg","01","318",,"17","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"14허6594","20181128110739954","C:\Img\2018\11\28\110739954S_6594.jpg","01","115",,"24",,"1","146594","(89, 530), W:195, H:91","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181128112309555","C:\Img\2018\11\28\112309555S_XXXX.jpg","01","131",,"27","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"10모2453","20181128114505171","C:\Img\2018\11\28\114505171S_2453.jpg","01","112",,"81",,"1","102453","(137, 520), W:151, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"55로4382","20181128114535619","C:\Img\2018\11\28\114535619S_4382.jpg","01","65",,"56",,"1","554382","(49, 490), W:229, H:89","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"65저8713","20181128115058760","C:\Img\2018\11\28\115058760S_8713.jpg","01","209",,"73",,"1","658713","(103, 508), W:201, H:87","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"10루3775","20181128123101594","C:\Img\2018\11\28\123101594S_3775.jpg","01","76",,"234",,"1","103775","(237, 470), W:221, H:85","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"55더5057","20181128124441188","C:\Img\2018\11\28\124441188S_5057.jpg","01","161",,"6",,"1","555057","(109, 466), W:195, H:81","1200UM 12430549 / 1/3000S / Gain 220 /",,,
,"미인식","20181128125955782","C:\Img\2018\11\28\125955782S_XXXX.jpg","01","292",,"2","1","1",,,"1200UM 12430549 / 1/3000S / Gain 230 /",,,
,"52저9430","20181128130830855","C:\Img\2018\11\28\130830855S_9430.jpg","01","73",,"2",,"1","529430","(349, 442), W:281, H:83","1200UM 12430549 / 1/3000S / Gain 240 /",,,
,"56나6947","20181128131451968","C:\Img\2018\11\28\131451968S_6947.jpg","01","217",,"6",,"1","566947","(57, 574), W:263, H:105","1200UM 12430549 / 1/3000S / Gain 250 /",,,
,"06부5849","20181128131959456","C:\Img\2018\11\28\131959456S_5849.jpg","01","54",,"2",,"1","065849","(211, 430), W:211, H:81","1200UM 12430549 / 1/3000S / Gain 260 /",,,
,"미인식","20181128133328944","C:\Img\2018\11\28\133328944S_XXXX.jpg","01","118",,"2","1","1",,,"1200UM 12430549 / 1/3000S / Gain 270 /",,,
,"32주5461","20181128133925371","C:\Img\2018\11\28\133925371S_5461.jpg","01","68",,"2",,"1","325461","(203, 510), W:207, H:87","1200UM 12430549 / 1/3000S / Gain 280 /",,,
,"06머7398","20181128135602620","C:\Img\2018\11\28\135602620S_7398.jpg","01","68",,"2",,"1","067398","(229, 440), W:259, H:87","1200UM 12430549 / 1/3000S / Gain 290 /",,,
,"미인식","20181128140941223","C:\Img\2018\11\28\140941223S_XXXX.jpg","01","83",,"2","1","1",,,"1200UM 12430549 / 1/3000S / Gain 300 /",,,
,"55가4187","20181128141235481","C:\Img\2018\11\28\141235481S_4187.jpg","01","59",,"2",,"1","554187","(127, 438), W:225, H:83","1200UM 12430549 / 1/3000S / Gain 310 /",,,
,"55호8032","20181128143758339","C:\Img\2018\11\28\143758339S_8032.jpg","01","71",,"3",,"1","558032","(109, 496), W:193, H:87","1200UM 12430549 / 1/3000S / Gain 320 /",,,
,"40마3058","20181128145625681","C:\Img\2018\11\28\145625681S_3058.jpg","01","112",,"3",,"1","403058","(17, 502), W:197, H:77","1200UM 12430549 / 1/3000S / Gain 330 /",,,
,"27보2628","20181128150217808","C:\Img\2018\11\28\150217808S_2628.jpg","01","82",,"4",,"1","272628","(491, 464), W:353, H:101","1200UM 12430549 / 1/3000S / Gain 340 /",,,
,"61어6443","20181128150455035","C:\Img\2018\11\28\150455035S_6443.jpg","01","111",,"3",,"1","616443","(37, 506), W:185, H:89","1200UM 12430549 / 1/3000S / Gain 350 /",,,
,"10구2079","20181128152108931","C:\Img\2018\11\28\152108931S_2079.jpg","01","200",,"5",,"1","102079","(13, 520), W:183, H:89","1200UM 12430549 / 1/3000S / Gain 360 /",,,
,"01고1332","20181128153952701","C:\Img\2018\11\28\153952701S_1332.jpg","01","234",,"3",,"1","011332","(67, 496), W:183, H:91","1200UM 12430549 / 1/3000S / Gain 370 /",,,
,"미인식","20181128154048005","C:\Img\2018\11\28\154048005S_XXXX.jpg","01","299",,"4","1","1",,,"1200UM 12430549 / 1/3000S / Gain 380 /",,,
,"미인식","20181128154855255","C:\Img\2018\11\28\154855255S_XXXX.jpg","01","334",,"4","1","1",,,"1200UM 12430549 / 1/3000S / Gain 390 /",,,
,"17루6399","20181128155509357","C:\Img\2018\11\28\155509357S_6399.jpg","01","84",,"4",,"1","176399","(305, 534), W:271, H:85","1200UM 12430549 / 1/3000S / Gain 400 /",,,
,"미인식","20181128155605823","C:\Img\2018\11\28\155605823S_XXXX.jpg","01","132",,"5","1","1",,,"1200UM 12430549 / 1/3000S / Gain 410 /",,,
,"미인식","20181128160037874","C:\Img\2018\11\28\160037874S_XXXX.jpg","01","338",,"4","1","1",,,"1200UM 12430549 / 1/3000S / Gain 420 /",,,
,"미인식","20181128160738680","C:\Img\2018\11\28\160738680S_XXXX.jpg","01","227",,"4","1","1",,,"1200UM 12430549 / 1/3000S / Gain 430 /",,,
,"55서8875","20181128161701318","C:\Img\2018\11\28\161701318S_8875.jpg","01","90",,"4",,"1","558875","(151, 466), W:207, H:85","1200UM 12430549 / 1/3000S / Gain 440 /",,,
,"55호8032","20181128164454264","C:\Img\2018\11\28\164454264S_8032.jpg","01","112",,"4",,"1","558032","(127, 474), W:173, H:85","1200UM 12430549 / 1/3000S / Gain 450 /",,,
,"36소5672","20181128165433760","C:\Img\2018\11\28\165433760S_5672.jpg","01","90",,"5",,"1","365672","(217, 486), W:205, H:81","1200UM 12430549 / 1/3000S / Gain 460 /",,,
,"53보0283","20181128165623294","C:\Img\2018\11\28\165623294S_0283.jpg","01","295",,"3",,"1","530283","(43, 462), W:157, H:83","1200UM 12430549 / 1/3000S / Gain 470 /",,,
,"미인식","20181128165916562","C:\Img\2018\11\28\165916562S_XXXX.jpg","01","292",,"4","1","1",,,"1200UM 12430549 / 1/3000S / Gain 480 /",,,
,"미인식","20181128165949461","C:\Img\2018\11\28\165949461S_XXXX.jpg","01","547",,"5","1","1",,,"1200UM 12430549 / 1/3000S / Gain 490 /",,,
,"54무8259","20181128170114955","C:\Img\2018\11\28\170114955S_8259.jpg","01","254",,"6",,"1","548259","(83, 556), W:219, H:89","1200UM 12430549 / 1/3000S / Gain 500 /",,,
,"미인식","20181128172302960","C:\Img\2018\11\28\172302960S_XXXX.jpg","01","519",,"8","1","1",,,"1200UM 12430549 / 1/2500S / Gain 500 /",,,
,"82거6081","20181128172334225","C:\Img\2018\11\28\172334225S_6081.jpg","01","71",,"10",,"1","826081","(261, 350), W:305, H:105","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"미인식","20181128173712141","C:\Img\2018\11\28\173712141S_XXXX.jpg","01","256",,"7","1","1",,,"1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"20머6373","20181128174338887","C:\Img\2018\11\28\174338887S_6373.jpg","01","97",,"7",,"1","206373","(87, 518), W:183, H:91","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"23저9999","20181128181040441","C:\Img\2018\11\28\181040441S_9999.jpg","01","92",,"8",,"1","239999","(327, 498), W:265, H:93","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"65라0702","20181128182156139","C:\Img\2018\11\28\182156139S_0702.jpg","01","104",,"7",,"1","650702","(153, 468), W:229, H:85","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"15버6981","20181128183415872","C:\Img\2018\11\28\183415872S_6981.jpg","01","62",,"8",,"1","156981","(389, 666), W:343, H:89","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"미인식","20181128184417988","C:\Img\2018\11\28\184417988S_XXXX.jpg","01","151",,"9","1","1",,,"1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"18루4130","20181128184920444","C:\Img\2018\11\28\184920444S_4130.jpg","01","96",,"8",,"1","184130","(153, 486), W:233, H:87","1200UM 12430549 / 1/2000S / Gain 500 /",,,
,"미인식","20181128192107166","C:\Img\2018\11\28\192107166S_XXXX.jpg","01","474",,"23","1","1",,,"1200UM 12430549 / 1/500S / Gain 500 /",,,
,"64호5038","20181128192145354","C:\Img\2018\11\28\192145354S_5038.jpg","01","50",,"24",,"1","645038","(429, 448), W:319, H:93","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"02서3085","20181128193501467","C:\Img\2018\11\28\193501467S_3085.jpg","01","46",,"26",,"1","023085","(289, 418), W:249, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"14허8033","20181128212743735","C:\Img\2018\11\28\212743735S_8033.jpg","01","55",,"26",,"1","148033","(241, 464), W:183, H:79","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"65마3176","20181128220607007","C:\Img\2018\11\28\220607007S_3176.jpg","01","70",,"22",,"1","653176","(247, 430), W:221, H:81","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"03너4280","20181128221604608","C:\Img\2018\11\28\221604608S_4280.jpg","01","57",,"26",,"1","034280","(101, 558), W:159, H:135","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"09마0819","20181128233342545","C:\Img\2018\11\28\233342545S_0819.jpg","01","109",,"23",,"1","090819","(231, 450), W:219, H:81","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"45두9422","20181129055444799","C:\Img\2018\11\29\055444799S_9422.jpg","01","35",,"28",,"1","459422","(313, 512), W:267, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"06머7398","20181129060132445","C:\Img\2018\11\29\060132445S_7398.jpg","01","64",,"51",,"1","067398","(311, 440), W:349, H:101","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"61어6265","20181129061239627","C:\Img\2018\11\29\061239627S_6265.jpg","01","70",,"24",,"1","616265","(155, 496), W:227, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"서울31아6902","20181129062556256","C:\Img\2018\11\29\062556256S_6902.jpg","01","58",,"25",,"1","316902","(262, 480), W:264, H:87","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"34모1807","20181129063639786","C:\Img\2018\11\29\063639786S_1807.jpg","01","115",,"31",,"1","341807","(97, 498), W:195, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"65도7648","20181129070530530","C:\Img\2018\11\29\070530530S_7648.jpg","01","107",,"12",,"1","657648","(163, 538), W:259, H:95","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"08부4506","20181129071105240","C:\Img\2018\11\29\071105240S_4506.jpg","01","83",,"13",,"1","084506","(291, 482), W:177, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"03머3987","20181129074900946","C:\Img\2018\11\29\074900946S_3987.jpg","01","52",,"12",,"1","033987","(247, 339), W:213, H:140","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"18루4130","20181129080347455","C:\Img\2018\11\29\080347455S_4130.jpg","01","81",,"14",,"1","184130","(139, 482), W:205, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"02오7826","20181129080548515","C:\Img\2018\11\29\080548515S_7826.jpg","01","94",,"13",,"1","027826","(133, 497), W:153, H:130","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"06머7398","20181129081223818","C:\Img\2018\11\29\081223818S_7398.jpg","01","47",,"13",,"1","067398","(113, 448), W:215, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181129081829190","C:\Img\2018\11\29\081829190S_XXXX.jpg","01","266",,"16","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"33보9221","20181129082040916","C:\Img\2018\11\29\082040916S_9221.jpg","01","82",,"13",,"1","339221","(225, 506), W:243, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"83거5260","20181129082346310","C:\Img\2018\11\29\082346310S_5260.jpg","01","71",,"14",,"1","835260","(203, 408), W:195, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181129082538512","C:\Img\2018\11\29\082538512S_XXXX.jpg","01","355",,"17","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"61어6443","20181129082553133","C:\Img\2018\11\29\082553133S_6443.jpg","01","63",,"16",,"1","616443","(19, 500), W:197, H:79","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181129084048157","C:\Img\2018\11\29\084048157S_XXXX.jpg","01","209",,"16","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
