일련번호,차량번호,통과시각,파일경로,CODE,인식타임,경차여부,바닥밝기,유효,선택,숫자번호,번호판영역,촬영정보,번호판밝기,전기차,전기차2,번호판밝기2,영상선택
,"92마1990","20181231143244500","C:\Img\2018\12\31\143244500S_1990.jpg","01","110",,"43(43)",,"1","921990","(519, 444), W:393, H:97","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","203(072/251)",,,"204(072/251)","2"
,"97마1990","20181231143249355","C:\Img\2018\12\31\143249355S_1990.jpg","02","290",,"95(95)",,"1","971990","(81, 564), W:195, H:111","GigE 1543846 / 1/700S / Gain 70 /FR 52.0","124(069/152)",,,"137(081/166)","2"
,"41조6595","20181231143537857","C:\Img\2018\12\31\143537857S_6595.jpg","01","82",,"44(37)",,"1","416595","(269, 490), W:271, H:109","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","137(047/183)",,,"107(038/142)","1"
,"41조6595","20181231143544014","C:\Img\2018\12\31\143544014S_6595.jpg","02","128",,"83(83)",,"1","416595","(241, 410), W:337, H:115","GigE 1543846 / 1/700S / Gain 70 /FR 52.0","207(088/252)",,,"205(084/251)","2"
,"24나4842","20181231143611855","C:\Img\2018\12\31\143611855S_4842.jpg","01","82",,"36(33)",,"1","244842","(721, 596), W:423, H:91","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","192(058/251)",,,"190(058/251)","1"
,"24나4842","20181231143617491","C:\Img\2018\12\31\143617491S_4842.jpg","02","93",,"81(60)",,"1","244842","(259, 360), W:311, H:125","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","196(081/251)",,,"175(064/238)","1"
,"57하9304","20181231143628056","C:\Img\2018\12\31\143628056S_9304.jpg","01","83",,"36(27)",,"1","579304","(491, 590), W:363, H:105","GigE 1393756 / 1/1000S / Gain 70 /FR 52.0","190(055/241)",,,"132(041/173)","1"
,"57하9304","20181231143634962","C:\Img\2018\12\31\143634962S_9304.jpg","02","90",,"62(59)",,"1","579304","(219, 606), W:283, H:131","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","169(056/245)",,,"130(047/204)","3"
,"10서1025","20181231143742717","C:\Img\2018\12\31\143742717S_1025.jpg","01","81",,"36(36)",,"1","101025","(353, 538), W:365, H:101","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","156(045/196)",,,"188(054/234)","2"
,"10서1025","20181231143748160","C:\Img\2018\12\31\143748160S_1025.jpg","02","98",,"60(60)",,"1","101025","(245, 244), W:355, H:97","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","203(064/251)",,,"200(065/249)","2"
,"70주6605","20181231144019082","C:\Img\2018\12\31\144019082S_6605.jpg","01","126",,"39(38)",,"1","706605","(521, 498), W:349, H:93","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","197(056/247)",,,"193(057/244)","1"
,"70주6605","20181231144026558","C:\Img\2018\12\31\144026558S_6605.jpg","02","60",,"61(61)",,"1","706605","(27, 240), W:363, H:107","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","177(059/233)",,,"169(059/220)","2"
,"63고9626","20181231144104714","C:\Img\2018\12\31\144104714S_9626.jpg","01","128",,"38(37)",,"1","639626","(313, 544), W:319, H:91","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","139(041/178)",,,"132(040/170)","1"
,"63고9626","20181231144112939","C:\Img\2018\12\31\144112939S_9626.jpg","02","160",,"56(56)",,"1","639626","(343, 366), W:323, H:103","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","193(076/250)",,,"193(072/250)","2"
,"06소3777","20181231144218099","C:\Img\2018\12\31\144218099S_3777.jpg","01","128",,"44(44)",,"1","063777","(57, 364), W:225, H:95","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","077(034/094)",,,"090(038/110)","2"
,"06소3777","20181231144224514","C:\Img\2018\12\31\144224514S_3777.jpg","02","159",,"60(60)",,"1","063777","(55, 282), W:279, H:107","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","187(063/238)",,,"172(063/218)","2"
,"29루4862","20181231144318095","C:\Img\2018\12\31\144318095S_4862.jpg","01","105",,"43(42)",,"1","294862","(333, 578), W:277, H:115","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","131(047/188)",,,"129(046/185)","1"
,"29루4862","20181231144324923","C:\Img\2018\12\31\144324923S_4862.jpg","02","93",,"59(59)",,"1","294862","(175, 394), W:355, H:105","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","195(070/249)",,,"191(069/245)","2"
,"34서0289","20181231144433469","C:\Img\2018\12\31\144433469S_0289.jpg","01","99",,"44(42)",,"1","340289","(247, 520), W:271, H:107","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","137(048/182)",,,"136(047/182)","1"
,"34서0289","20181231144439091","C:\Img\2018\12\31\144439091S_0289.jpg","02","79",,"60(60)",,"1","340289","(231, 366), W:339, H:101","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","203(078/246)",,,"198(074/241)","2"
,"29루4157","20181231144457456","C:\Img\2018\12\31\144457456S_4157.jpg","01","86",,"47(47)",,"1","294157","(467, 566), W:345, H:105","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","205(060/250)",,,"201(060/248)","2"
,"29루4157","20181231144503584","C:\Img\2018\12\31\144503584S_4157.jpg","02","95",,"66(63)",,"1","294157","(355, 368), W:309, H:109","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","197(074/249)",,,"192(072/247)","1"
,"39고3253","20181231144635172","C:\Img\2018\12\31\144635172S_3253.jpg","01","103",,"41(40)",,"1","393253","(365, 482), W:341, H:97","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","184(048/242)",,,"179(047/238)","1"
,"39고3253","20181231144641397","C:\Img\2018\12\31\144641397S_3253.jpg","02","75",,"56(56)",,"1","393253","(451, 284), W:335, H:97","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","196(058/250)",,,"196(059/250)","2"
,"33거3787","20181231144648975","C:\Img\2018\12\31\144648975S_3787.jpg","01","103",,"44(43)",,"1","333787","(199, 488), W:259, H:107","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","115(042/156)",,,"114(042/155)","1"
,"33거3787","20181231144654613","C:\Img\2018\12\31\144654613S_3787.jpg","02","100",,"56(56)",,"1","333787","(269, 330), W:327, H:109","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","190(070/249)",,,"184(068/244)","2"
,"47보6728","20181231144735005","C:\Img\2018\12\31\144735005S_6728.jpg","01","84",,"43(42)",,"1","476728","(275, 542), W:275, H:103","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","141(045/188)",,,"131(042/181)","1"
,"47보6728","20181231144739308","C:\Img\2018\12\31\144739308S_6728.jpg","02","152",,"59(59)",,"1","476728","(515, 548), W:301, H:107","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","190(072/241)",,,"191(071/242)","2"
,"10우4996","20181231145027661","C:\Img\2018\12\31\145027661S_4996.jpg","01","129",,"44(43)",,"1","104996","(343, 518), W:291, H:105","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","152(053/202)",,,"148(053/198)","1"
,"10우4996","20181231145032838","C:\Img\2018\12\31\145032838S_4996.jpg","02","88",,"63(63)",,"1","104996","(197, 366), W:329, H:107","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","192(079/249)",,,"188(077/248)","2"
,"16무2441","20181231145047562","C:\Img\2018\12\31\145047562S_2441.jpg","01","81",,"44(43)",,"1","162441","(459, 682), W:353, H:81","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","186(051/239)",,,"184(049/234)","1"
,"16무2441","20181231145054639","C:\Img\2018\12\31\145054639S_2441.jpg","02","120",,"61(61)",,"1","162441","(411, 622), W:317, H:103","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","198(077/250)",,,"198(076/250)","2"
,"65주7294","20181231145418661","C:\Img\2018\12\31\145418661S_7294.jpg","01","125",,"45(44)",,"1","657294","(381, 564), W:325, H:107","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","192(062/242)",,,"189(061/239)","1"
,"65주7294","20181231145424408","C:\Img\2018\12\31\145424408S_7294.jpg","02","91",,"68(68)",,"1","657294","(419, 324), W:337, H:97","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","212(078/251)",,,"211(078/251)","2"
,"14호2389","20181231145506378","C:\Img\2018\12\31\145506378S_2389.jpg","01","146",,"43(42)",,"1","142389","(589, 542), W:391, H:89","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","202(066/251)",,,"199(064/251)","1"
,"14호2389","20181231145512741","C:\Img\2018\12\31\145512741S_2389.jpg","02","117",,"60(47)",,"1","142389","(469, 352), W:337, H:97","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","203(067/251)",,,"185(058/238)","1"
,"86오1425","20181231145752862","C:\Img\2018\12\31\145752862S_1425.jpg","01","149",,"54(43)",,"1","861425","(387, 418), W:337, H:95","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","198(058/247)",,,"176(052/224)","1"
,"86오1425","20181231145800847","C:\Img\2018\12\31\145800847S_1425.jpg","02","107",,"49(49)",,"1","861425","(441, 566), W:263, H:105","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","164(062/203)",,,"157(060/196)","2"
,"14도7855","20181231145810760","C:\Img\2018\12\31\145810760S_7855.jpg","01","107",,"46(43)",,"1","147855","(313, 482), W:285, H:107","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","138(046/189)",,,"138(046/189)","1"
,"14도7855","20181231145817741","C:\Img\2018\12\31\145817741S_7855.jpg","02","108",,"49(49)",,"1","147855","(261, 270), W:355, H:103","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","180(055/246)",,,"173(055/235)","2"
,"46수6319","20181231145832059","C:\Img\2018\12\31\145832059S_6319.jpg","01","83",,"51(51)",,"1","466319","(55, 518), W:207, H:111","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","087(040/109)",,,"104(046/131)","2"
,"46수6319","20181231145837733","C:\Img\2018\12\31\145837733S_6319.jpg","02","87",,"55(53)",,"1","466319","(139, 384), W:357, H:117","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","131(058/171)",,,"115(053/148)","1"
,"68루6743","20181231145842914","C:\Img\2018\12\31\145842914S_6743.jpg","01","130",,"52(50)",,"1","686743","(415, 524), W:315, H:107","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","178(058/243)",,,"175(058/242)","1"
,"68루6743","20181231145850722","C:\Img\2018\12\31\145850722S_6743.jpg","02","71",,"73(73)",,"1","686743","(267, 622), W:345, H:113","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","161(060/222)",,,"187(074/249)","2"
,"47오4052","20181231150047704","C:\Img\2018\12\31\150047704S_4052.jpg","01","108",,"48(45)",,"1","474052","(389, 540), W:343, H:95","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","195(060/249)",,,"192(061/248)","1"
,"47오4052","20181231150052831","C:\Img\2018\12\31\150052831S_4052.jpg","02","107",,"78(73)",,"1","474052","(39, 394), W:369, H:123","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","185(077/247)",,,"184(072/245)","1"
,"35누1533","20181231150228926","C:\Img\2018\12\31\150228926S_1533.jpg","01","107",,"48(46)",,"1","351533","(411, 582), W:349, H:99","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","197(061/246)",,,"193(061/245)","1"
,"35누1533","20181231150233181","C:\Img\2018\12\31\150233181S_1533.jpg","02","120",,"69(69)",,"1","351533","(229, 540), W:333, H:107","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","195(067/250)",,,"191(065/247)","2"
,"39머1320","20181231150253707","C:\Img\2018\12\31\150253707S_1320.jpg","01","86",,"48(45)",,"1","391320","(285, 518), W:271, H:103","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","135(044/183)",,,"130(042/180)","1"
,"39머1320","20181231150258847","C:\Img\2018\12\31\150258847S_1320.jpg","02","100",,"64(64)",,"1","391320","(241, 368), W:339, H:97","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","193(064/250)",,,"189(067/244)","2"
,"20구4017","20181231150308880","C:\Img\2018\12\31\150308880S_4017.jpg","01","97",,"48(47)",,"1","204017","(581, 580), W:371, H:101","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","205(069/251)",,,"204(071/251)","1"
,"20구4017","20181231150314101","C:\Img\2018\12\31\150314101S_4017.jpg","02","89",,"67(67)",,"1","204017","(169, 348), W:329, H:97","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","195(075/249)",,,"183(071/235)","2"
,"17루2294","20181231150321833","C:\Img\2018\12\31\150321833S_2294.jpg","01","123",,"46(38)",,"1","172294","(175, 538), W:245, H:113","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","101(043/137)",,,"080(036/108)","1"
,"17루2294","20181231150331088","C:\Img\2018\12\31\150331088S_2294.jpg","02","84",,"63(63)",,"1","172294","(127, 430), W:271, H:105","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","196(069/242)",,,"187(067/232)","2"
,"01머7777","20181231150340997","C:\Img\2018\12\31\150340997S_7777.jpg","01","93",,"36(35)",,"1","017777","(15, 486), W:195, H:113","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","056(026/075)",,,,"1"
,"01머7777","20181231150352477","C:\Img\2018\12\31\150352477S_7777.jpg","02","86",,"52(52)",,"1","017777","(783, 308), W:249, H:105","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","165(054/218)",,,"170(054/226)","2"
,"59수4078","20181231150517997","C:\Img\2018\12\31\150517997S_4078.jpg","01","89",,"36(35)",,"1","594078","(455, 498), W:351, H:95","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","187(050/235)",,,"183(050/230)","1"
,"10모1448","20181231150525986","C:\Img\2018\12\31\150525986S_1448.jpg","01","110",,"36(35)",,"1","101448","(355, 544), W:333, H:97","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","160(045/199)",,,"153(043/192)","1"
,"59수4078","20181231150526836","C:\Img\2018\12\31\150526836S_4078.jpg","02","79",,"57(57)",,"1","594078","(295, 296), W:311, H:115","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","188(060/249)",,,"185(060/249)","2"
,"10모1448","20181231150532578","C:\Img\2018\12\31\150532578S_1448.jpg","02","106",,"54(54)",,"1","101448","(179, 396), W:353, H:121","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","191(075/250)",,,"188(071/249)","2"
,"29보5185","20181231150548109","C:\Img\2018\12\31\150548109S_5185.jpg","01","119",,"38(37)",,"1","295185","(303, 482), W:281, H:113","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","118(043/161)",,,"116(043/159)","1"
,"29보5185","20181231150554080","C:\Img\2018\12\31\150554080S_5185.jpg","02","81",,"63(63)",,"1","295185","(183, 340), W:335, H:101","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","187(070/248)",,,"177(067/235)","2"
,"62오0577","20181231150656681","C:\Img\2018\12\31\150656681S_0577.jpg","01","60",,"37(37)",,"1","620577","(159, 536), W:181, H:113","GigE 1393756 / 1/700S / Gain 70 /FR 52.0","065(034/083)",,,"070(038/089)","1"
,"62오0577","20181231150702926","C:\Img\2018\12\31\150702926S_0577.jpg","02","75",,"63(63)",,"1","620577","(109, 340), W:337, H:105","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","182(070/233)",,,"158(064/202)","2"
,"01서1310","20181231150841857","C:\Img\2018\12\31\150841857S_1310.jpg","01","118",,"42(42)",,"1","011310","(447, 580), W:345, H:103","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","196(055/240)",,,"202(059/247)","2"
,"01서1310","20181231150847711","C:\Img\2018\12\31\150847711S_1310.jpg","02","108",,"62(62)",,"1","011310","(257, 354), W:349, H:103","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","213(081/251)",,,"213(084/251)","2"
,"69거7544","20181231150928761","C:\Img\2018\12\31\150928761S_7544.jpg","01","103",,"42(41)",,"1","697544","(513, 570), W:379, H:83","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","189(056/250)",,,"189(055/250)","1"
,"69거7544","20181231150933179","C:\Img\2018\12\31\150933179S_7544.jpg","02","141",,"61(48)",,"1","697544","(387, 626), W:329, H:115","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","192(091/248)",,,"146(066/192)","1"
,"78더7580","20181231150957893","C:\Img\2018\12\31\150957893S_7580.jpg","01","129",,"45(43)",,"1","787580","(195, 472), W:257, H:107","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","109(044/151)",,,"105(043/147)","1"
,"78더7580","20181231151003914","C:\Img\2018\12\31\151003914S_7580.jpg","02","70",,"46(46)",,"1","787580","(159, 240), W:343, H:99","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","123(047/164)",,,"112(045/146)","2"
,"16너1082","20181231151008542","C:\Img\2018\12\31\151008542S_1082.jpg","01","169",,"45(43)",,"1","161082","(157, 476), W:205, H:113","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","084(040/111)",,,"077(037/102)","1"
,"16너1082","20181231151014347","C:\Img\2018\12\31\151014347S_1082.jpg","02","60",,"62(62)",,"1","161082","(301, 268), W:325, H:101","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","154(058/200)",,,"194(073/247)","2"
,"54오7485","20181231151049355","C:\Img\2018\12\31\151049355S_7485.jpg","01","90",,"43(42)",,"1","547485","(515, 526), W:361, H:99","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","201(064/251)",,,"200(064/250)","1"
,"05우5509","20181231151056717","C:\Img\2018\12\31\151056717S_5509.jpg","01","75",,"43(42)",,"1","055509","(789, 602), W:299, H:137","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","119(062/248)",,,"119(062/248)","1"
,"54오7485","20181231151119833","C:\Img\2018\12\31\151119833S_7485.jpg","02","118",,"59(59)",,"1","547485","(123, 408), W:365, H:119","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","189(071/243)",,,"188(071/244)","2"
,"05우5509","20181231151141651","C:\Img\2018\12\31\151141651S_5509.jpg","02","82",,"43(43)",,"1","055509","(175, 500), W:287, H:145","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","111(057/246)",,,"109(056/245)","2"
,"36두5573","20181231151144965","C:\Img\2018\12\31\151144965S_5573.jpg","01","97",,"44(42)",,"1","365573","(273, 542), W:279, H:103","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","141(045/189)",,,"137(044/186)","1"
,"05우5509","20181231151239709","C:\Img\2018\12\31\151239709S_5509.jpg","02","94",,"49(49)",,"1","055509","(51, 549), W:327, H:156","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","114(060/247)",,,"113(060/246)","2"
,"36두5573","20181231151251375","C:\Img\2018\12\31\151251375S_5573.jpg","01","105",,"42(40)",,"1","365573","(387, 570), W:333, H:101","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","186(052/241)",,,"183(052/239)","1"
,"36두5573","20181231151302575","C:\Img\2018\12\31\151302575S_5573.jpg","02","76",,"66(66)",,"1","365573","(315, 680), W:317, H:145","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","157(052/248)",,,"158(052/248)","2"
,"86우2931","20181231151315881","C:\Img\2018\12\31\151315881S_2931.jpg","01","105",,"46(46)",,"1","862931","(127, 416), W:253, H:107","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","116(046/148)",,,"113(046/144)","2"
,"86우2931","20181231151336901","C:\Img\2018\12\31\151336901S_2931.jpg","02","196",,"64(63)","5","1","862931","(205, 580), W:245, H:105","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","173(075/221)",,,"154(069/196)","3"
,"03수8544","20181231151405954","C:\Img\2018\12\31\151405954S_8544.jpg","01","108",,"42(41)",,"1","038544","(231, 542), W:259, H:111","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","113(039/154)",,,"112(039/152)","1"
,"87머4707","20181231151421738","C:\Img\2018\12\31\151421738S_4707.jpg","01","96",,"43(42)",,"1","874707","(219, 400), W:281, H:101","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","136(048/173)",,,"131(046/167)","1"
,"03수8544","20181231151426824","C:\Img\2018\12\31\151426824S_8544.jpg","02","139",,"54(54)",,"1","038544","(281, 374), W:329, H:121","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","182(059/249)",,,"182(059/249)","2"
,"33어1636","20181231151502476","C:\Img\2018\12\31\151502476S_1636.jpg","01","150",,"46(45)",,"1","331636","(449, 506), W:297, H:111","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","187(067/239)",,,"184(065/235)","1"
,"33어1636","20181231151627151","C:\Img\2018\12\31\151627151S_1636.jpg","02","135",,"53(53)",,"1","331636","(87, 400), W:369, H:121","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","187(067/248)",,,"187(066/247)","2"
,"28너4562","20181231151815478","C:\Img\2018\12\31\151815478S_4562.jpg","01","88",,"42(41)",,"1","284562","(363, 538), W:349, H:97","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","188(062/237)",,,"181(060/230)","1"
,"28너4562","20181231151820914","C:\Img\2018\12\31\151820914S_4562.jpg","02","64",,"58(58)",,"1","284562","(355, 232), W:355, H:97","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","206(081/251)",,,"203(080/249)","2"
,"19너8616","20181231151949507","C:\Img\2018\12\31\151949507S_8616.jpg","01","103",,"44(43)",,"1","198616","(325, 514), W:283, H:105","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","164(052/218)",,,"162(051/216)","1"
,"19너8616","20181231152004520","C:\Img\2018\12\31\152004520S_8616.jpg","02","91",,"57(57)",,"1","198616","(399, 362), W:347, H:103","GigE 1543846 / 1/1000S / Gain 70 /FR 52.0","198(064/251)",,,"199(064/251)","2"
,"17루9764","20181231152007952","C:\Img\2018\12\31\152007952S_9764.jpg","01","126",,"47(45)",,"1","179764","(373, 528), W:311, H:105","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","156(060/208)",,,"149(057/202)","1"
,"05우5509","20181231152014235","C:\Img\2018\12\31\152014235S_5509.jpg","01","85",,"44(42)",,"1","055509","(533, 609), W:259, H:132","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","103(050/242)",,,"099(048/238)","1"
,"17루9764","20181231152014806","C:\Img\2018\12\31\152014806S_9764.jpg","02","79",,"56(42)",,"1","179764","(417, 290), W:341, H:97","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","199(076/251)",,,"154(057/197)","1"
,"05우5509","20181231152025152","C:\Img\2018\12\31\152025152S_5509.jpg","02","70",,"38(38)",,"1","055509","(663, 423), W:247, H:128","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","088(043/211)",,,"087(042/208)","2"
,"33어1636","20181231152103590","C:\Img\2018\12\31\152103590S_1636.jpg","01","93",,"48(44)",,"1","331636","(227, 504), W:261, H:111","GigE 1393756 / 1/500S / Gain 70 /FR 52.0","149(060/192)",,,"148(059/194)","1"
,"33어1636","20181231152107220","C:\Img\2018\12\31\152107220S_1636.jpg","02","67",,"47(47)",,"1","331636","(229, 328), W:315, H:97","GigE 1543846 / 1/1500S / Gain 70 /FR 52.0","155(055/203)",,,"129(051/165)","2"
